Question,Ref_Answer,DocID,Category
Can you tell me more about the Delta Upsilon Alumni Association Board Meeting?,Join the DU Alumni Board for our annual meeting. This event is an open meeting and is not limited to board members.  Can't make it back to campus? Be sure to register for the livestream during registration.  Note: Registration required. Walk-ins are welcome as space permits. No event fee. This event is open to the DU community.,Events_data/Documents/Apr-13_Eventno_38_DeltaUpsilonAlumniAssociationBoardMeeting.txt,Events
"What is the timing for the Reunion Middle Years Reception (Classes of 1979, 1984, 1989 and 1994)?","Timings for Reunion Middle Years Reception (Classes of 1979, 1984, 1989 and 1994) are 6:00 PM-8:00 PM ET on 4/13/24.",Events_data/Documents/Apr-13_Eventno_51_ReunionMiddleYearsReceptionClassesof197919841989and1994.txt,Events
"Who can attend Reunion Middle Years Reception (Classes of 1979, 1984, 1989 and 1994)?",Reunion Exclusive.,Events_data/Documents/Apr-13_Eventno_51_ReunionMiddleYearsReceptionClassesof197919841989and1994.txt,Events
"Where is Reunion Middle Years Reception (Classes of 1979, 1984, 1989 and 1994) taking place?","Reunion Tent, The Cut",Events_data/Documents/Apr-13_Eventno_51_ReunionMiddleYearsReceptionClassesof197919841989and1994.txt,Events
"Can you tell me more about the Reunion Middle Years Reception (Classes of 1979, 1984, 1989 and 1994)?","The Reunion Tent is #4 on the map.  Reconnect with former classmates at this signature reunion event. Enjoy a variety of food stations, beverages and desserts!  Note: Registration required. This event is open to the Classes of 1979, 1984, 1989 and 1994 and their guests only.  Cost  Adult Now through Feb. 23: $35 per person 12 years of age and older. Feb. 24 through Apr. 5: $40 per person 12 years of age and older. Child Now through Feb. 23: $15 per person ages 6-11. Feb 24. through Apr. 5: $25 per person ages 6-11.",Events_data/Documents/Apr-13_Eventno_51_ReunionMiddleYearsReceptionClassesof197919841989and1994.txt,Events
What is the timing for the SCS Breakfast & Buggy?,Timings for SCS Breakfast & Buggy are 9:00 AM-12:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_11_SCSBreakfastBuggy.txt,Events
Who can attend SCS Breakfast & Buggy?,Open to the SCS community.,Events_data/Documents/Apr-13_Eventno_11_SCSBreakfastBuggy.txt,Events
Where is SCS Breakfast & Buggy taking place?,"Rooms 6121 and 6115, as well as the main hallway, Gates",Events_data/Documents/Apr-13_Eventno_11_SCSBreakfastBuggy.txt,Events
Can you tell me more about the SCS Breakfast & Buggy?,The School of Computer Science (SCS) will host a breakfast buffet for all SCS alumni and livestream the buggy races.  Note: No registration required. No event fee. This event is for SCS community alumni and their guests.,Events_data/Documents/Apr-13_Eventno_11_SCSBreakfastBuggy.txt,Events
What is the timing for the SRS Post-Sweepstakes Awards Gathering?,Timings for SRS Post-Sweepstakes Awards Gathering are 5:45 PM-6:45 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_50_SRSPostSweepstakesAwardsGathering.txt,Events
Who can attend SRS Post-Sweepstakes Awards Gathering?,Open to SRS Community.,Events_data/Documents/Apr-13_Eventno_50_SRSPostSweepstakesAwardsGathering.txt,Events
Where is SRS Post-Sweepstakes Awards Gathering taking place?,"Room 100 (Gregg Hall), Porter Hall",Events_data/Documents/Apr-13_Eventno_50_SRSPostSweepstakesAwardsGathering.txt,Events
Can you tell me more about the SRS Post-Sweepstakes Awards Gathering?,"Join SPIRIT Racing Systems (SRS) alumni, students, friends and family for an update on and celebration of SRS and their accomplishments. Can't make it back to campus? We'll livestream the gathering, so be sure to sign up for the livestream event during registration.  Note: Registration required. Walk-ins are welcome if space permits. No event fee. Open to the Kiltie community and guests.",Events_data/Documents/Apr-13_Eventno_50_SRSPostSweepstakesAwardsGathering.txt,Events
What is the timing for the Crafting with the Spring Carnival Committee?,Timings for Crafting with the Spring Carnival Committee are 1:00 PM-3:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_31_CraftingwiththeSpringCarnivalCommittee.txt,Events
Who can attend Crafting with the Spring Carnival Committee?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_31_CraftingwiththeSpringCarnivalCommittee.txt,Events
Where is Crafting with the Spring Carnival Committee taking place?,No information mentioned on the website.,Events_data/Documents/Apr-13_Eventno_31_CraftingwiththeSpringCarnivalCommittee.txt,Events
Can you tell me more about the Crafting with the Spring Carnival Committee?,"The Spring Carnival Committee (SCC) invites the CMU community to join them in some fun crafting projects in the Activities Tent, which is #3 on the map.  Note: Registration not required. No event fee.",Events_data/Documents/Apr-13_Eventno_31_CraftingwiththeSpringCarnivalCommittee.txt,Events
What is the timing for the Sigma Phi Epsilon Annual Alumni BBQ?,Timings for Sigma Phi Epsilon Annual Alumni BBQ are 2:30 PM-4:30 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_42_SigmaPhiEpsilonAnnualAlumniBBQ.txt,Events
Who can attend Sigma Phi Epsilon Annual Alumni BBQ?,Open to the Sigma Phi Epsilon community and their guests.,Events_data/Documents/Apr-13_Eventno_42_SigmaPhiEpsilonAnnualAlumniBBQ.txt,Events
Where is Sigma Phi Epsilon Annual Alumni BBQ taking place?,"1057 Morewood Ave, front porch",Events_data/Documents/Apr-13_Eventno_42_SigmaPhiEpsilonAnnualAlumniBBQ.txt,Events
Can you tell me more about the Sigma Phi Epsilon Annual Alumni BBQ?,Join current and alumni SigEp brothers in celebrating Carnival with some grilled meats at the SigEp House! Vegetarian and Vegan options will be provided upon request. ,Events_data/Documents/Apr-13_Eventno_42_SigmaPhiEpsilonAnnualAlumniBBQ.txt,Events
What is the timing for the Tartans on the Rise (Invitation Only)?,Timings for Tartans on the Rise (Invitation Only) are 4:00 PM-5:30 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_48_TartansontheRiseInvitationOnly.txt,Events
Who can attend Tartans on the Rise (Invitation Only)?,"Private event, invitation only.",Events_data/Documents/Apr-13_Eventno_48_TartansontheRiseInvitationOnly.txt,Events
Where is Tartans on the Rise (Invitation Only) taking place?,No information mentioned on the website.,Events_data/Documents/Apr-13_Eventno_48_TartansontheRiseInvitationOnly.txt,Events
Can you tell me more about the Tartans on the Rise (Invitation Only)?,"Tartans on the Rise celebrates recent alumni who are making an impact in their organizations and in their communities, across the nation and around the world through leadership, innovation and career achievements. Check out the Tartans on the Rise campus display outside the Purnell Center throughout the weekend to learn more about the slate of recent alumni being recognized.  Note: Separate registration required.",Events_data/Documents/Apr-13_Eventno_48_TartansontheRiseInvitationOnly.txt,Events
"What is the timing for the The Highmark Center for Health, Wellness and Athletics Tours?","Timings for The Highmark Center for Health, Wellness and Athletics Tours are 1:00 PM-4:00 PM ET on 4/13/24.",Events_data/Documents/Apr-13_Eventno_32_TheHighmarkCenterforHealthWellnessandAthleticsTours.txt,Events
"Who can attend The Highmark Center for Health, Wellness and Athletics Tours?",Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_32_TheHighmarkCenterforHealthWellnessandAthleticsTours.txt,Events
"Where is The Highmark Center for Health, Wellness and Athletics Tours taking place?",Meet at the intersection of Tech St. and Margaret Morrison,Events_data/Documents/Apr-13_Eventno_32_TheHighmarkCenterforHealthWellnessandAthleticsTours.txt,Events
"Can you tell me more about the The Highmark Center for Health, Wellness and Athletics Tours?","Take a sneak peak into a state-of-the-art facility that is scheduled to open in fall 2024 and will be the vibrant hub for CMU students. The Highmark Center for Health, Wellness and Athletics will focus on the well-being of the students. Join us for a tour and see the major transformation of the former Skibo Gymnasium. Learn more about the new Highmark Center: https://www.cmu.edu/hwac/. All tour participants will be required to wear sturdy, closed-toe shoes.  Note: Advance registration required. No walk-ins. This event is open to alumni and parents.  Time Options  1-2 p.m. 2-3 p.m. 3-4 p.m.",Events_data/Documents/Apr-13_Eventno_32_TheHighmarkCenterforHealthWellnessandAthleticsTours.txt,Events
What is the timing for the Dog Houses Display?,Timings for Dog Houses Display are 11:00 AM-11:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_23_DogHousesDisplay.txt,Events
Who can attend Dog Houses Display?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_23_DogHousesDisplay.txt,Events
Where is Dog Houses Display taking place?,Between CUC Pillars,Events_data/Documents/Apr-13_Eventno_23_DogHousesDisplay.txt,Events
Can you tell me more about the Dog Houses Display?,"The Dog Houses display is #7 on the map.  In addition to Booth, be sure to check out the creative dog houses built by various CMU organizations and groups.  Note: No registration required. No event fee. This event is open to the entire CMU community and their guests.  Weekend hours:  Thursday: 3-11 p.m. Friday and Saturday: 11 a.m.-11 p.m.",Events_data/Documents/Apr-13_Eventno_23_DogHousesDisplay.txt,Events
What is the timing for the Here to Stay: Celebrating 40 Years at the Architecture Archives?,Timings for Here to Stay: Celebrating 40 Years at the Architecture Archives are 9:00 AM-9:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_9_HeretoStayCelebrating40YearsattheArchitectureArchives.txt,Events
Who can attend Here to Stay: Celebrating 40 Years at the Architecture Archives?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_9_HeretoStayCelebrating40YearsattheArchitectureArchives.txt,Events
Where is Here to Stay: Celebrating 40 Years at the Architecture Archives taking place?,"Smith Exhibit Space, 1st Floor, Hunt Library",Events_data/Documents/Apr-13_Eventno_9_HeretoStayCelebrating40YearsattheArchitectureArchives.txt,Events
Can you tell me more about the Here to Stay: Celebrating 40 Years at the Architecture Archives?,"For the past 40 years, the Architecture Archives collections at Carnegie Mellon University has documented thousands of projects and the work of hundreds of designers. The exhibition highlights the wide diversity of materials from preliminary sketches to presentation renderings to specifications and photographs to publications and select architectural models which help piece together the rich history of the built environment of Pittsburgh and the region.  Note: No registration required. No event fee. This event is open to the entire CMU community and their guests.",Events_data/Documents/Apr-13_Eventno_9_HeretoStayCelebrating40YearsattheArchitectureArchives.txt,Events
What is the timing for the School of Architecture Pavilion Dedication & Alumni Open House?,Timings for School of Architecture Pavilion Dedication & Alumni Open House are 1:00 PM-2:30 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_33_SchoolofArchitecturePavilionDedicationAlumniOpenHouse.txt,Events
Who can attend School of Architecture Pavilion Dedication & Alumni Open House?,Open to School of Architecture Community.,Events_data/Documents/Apr-13_Eventno_33_SchoolofArchitecturePavilionDedicationAlumniOpenHouse.txt,Events
Where is School of Architecture Pavilion Dedication & Alumni Open House taking place?,"NOMAS entryway - Diagonal Walkway, Midway Entryway, The Cut",Events_data/Documents/Apr-13_Eventno_33_SchoolofArchitecturePavilionDedicationAlumniOpenHouse.txt,Events
Can you tell me more about the School of Architecture Pavilion Dedication & Alumni Open House?,Drop by the official Spring Carnival entrance pavilion to meet School of Architecture Head Omar Khan and current students who designed and built this NOMAS-led project.  Note: Registration required. Walk-ins are welcome as space permits. No event fee. This event is open to the Architecture community and their guests.,Events_data/Documents/Apr-13_Eventno_33_SchoolofArchitecturePavilionDedicationAlumniOpenHouse.txt,Events
What is the timing for the The Tartan Alumni & Student Reception?,Timings for The Tartan Alumni & Student Reception are 2:00 PM-3:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_37_TheTartanAlumniStudentReception.txt,Events
Who can attend The Tartan Alumni & Student Reception?,Open to alumni and families of The Tartan community.,Events_data/Documents/Apr-13_Eventno_37_TheTartanAlumniStudentReception.txt,Events
Where is The Tartan Alumni & Student Reception taking place?,"The Tartan Office, Room 314, Cohon University Center",Events_data/Documents/Apr-13_Eventno_37_TheTartanAlumniStudentReception.txt,Events
Can you tell me more about the The Tartan Alumni & Student Reception?,Meet the current student staff of The Tartan and mingle with your former classmates from your time as part of CMU's student-run newspaper.  Note: Registration required. No event fee. This event is for alumni and families of the The Tartan community and their guests.,Events_data/Documents/Apr-13_Eventno_37_TheTartanAlumniStudentReception.txt,Events
What is the timing for the Booth!?,Timings for Booth! are 11:00 AM-11:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_16_Booth.txt,Events
Who can attend Booth!?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_16_Booth.txt,Events
Where is Booth! taking place?,CFA Parking Lot,Events_data/Documents/Apr-13_Eventno_16_Booth.txt,Events
Can you tell me more about the Booth!?,This year’s theme is “Let the Games Begin.” Be sure to check out every booth and cast your vote for the top choice in each category. Note: No registration required. No event fee. This event is open to the entire CMU community and their guests.  Weekend hours:  Thursday: 3:30 to 11 p.m. Friday & Saturday: 11 a.m. to 11 p.m.,Events_data/Documents/Apr-13_Eventno_16_Booth.txt,Events
What is the timing for the Spring Carnival Booth & Sweepstakes Award Ceremony?,Timings for Spring Carnival Booth & Sweepstakes Award Ceremony are 4:30 PM-5:30 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_49_SpringCarnivalBoothSweepstakesAwardCeremony.txt,Events
Who can attend Spring Carnival Booth & Sweepstakes Award Ceremony?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_49_SpringCarnivalBoothSweepstakesAwardCeremony.txt,Events
Where is Spring Carnival Booth & Sweepstakes Award Ceremony taking place?,No information mentioned on the website.,Events_data/Documents/Apr-13_Eventno_49_SpringCarnivalBoothSweepstakesAwardCeremony.txt,Events
Can you tell me more about the Spring Carnival Booth & Sweepstakes Award Ceremony?,Note: No registration required. No event fee.,Events_data/Documents/Apr-13_Eventno_49_SpringCarnivalBoothSweepstakesAwardCeremony.txt,Events
What is the timing for the Buggy Donut Tent?,Timings for Buggy Donut Tent are 8:00 AM-12:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_1_BuggyDonutTent.txt,Events
Who can attend Buggy Donut Tent?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_1_BuggyDonutTent.txt,Events
Where is Buggy Donut Tent taking place?,Frew Street,Events_data/Documents/Apr-13_Eventno_1_BuggyDonutTent.txt,Events
Can you tell me more about the Buggy Donut Tent?,The Donut Tent is #17 on the map.  All are welcome to stop by to grab a donut and refreshments in between races! Sponsored by the CMU Alumni Association.  Note: No registration required. No event fee. This event is open to the entire CMU community and their guests.,Events_data/Documents/Apr-13_Eventno_1_BuggyDonutTent.txt,Events
What is the timing for the Scotch'n'Soda Theatre Carnival Show: The Little Mermaid?,Timings for Scotch'n'Soda Theatre Carnival Show: The Little Mermaid are 7:00 PM-9:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_56_ScotchnSodaTheatreCarnivalShowTheLittleMermaid.txt,Events
Who can attend Scotch'n'Soda Theatre Carnival Show: The Little Mermaid?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_56_ScotchnSodaTheatreCarnivalShowTheLittleMermaid.txt,Events
Where is Scotch'n'Soda Theatre Carnival Show: The Little Mermaid taking place?,"Rangos Ballroom, Cohon University Center",Events_data/Documents/Apr-13_Eventno_56_ScotchnSodaTheatreCarnivalShowTheLittleMermaid.txt,Events
Can you tell me more about the Scotch'n'Soda Theatre Carnival Show: The Little Mermaid?,"Come celebrate Carnival with Scotch'n'Soda Theatre, and join us for a performance under the sea! This year, Scotch'n'Soda is thrilled to present our production of Disney's The Little Mermaid! Adapted from the wildly popular animated film and Hans Christian Anderson's original fairytale, the musical follows Ariel, King Triton's youngest daughter, who wishes to explore the world up above and pursue the human Prince Eric. But the bargains and sea witches aren't all that they seem, and Ariel needs the help of her colorful friends, Flounder the fish, Scuttle the seagull and Sebastian the crab to restore order under the sea. Sing along with all of your favorite childhood classics, and come be a part of our world! Funded in part by the Student Activities Fee. Note: Disney's The Little Mermaid is presented through special arrangement with Music Theatre International (MTI). All authorized performance materials are also supplied by MTI.  Cost Tickets will be available online in March and at the door. Cost: $5 for students/faculty/staff; $10 for alumni and guests.  Weekend show times  Thursday: 7-9:30 p.m. Friday: 6-8:30 p.m. and 10 p.m.-12:30 a.m. Saturday: 3-5:30 p.m. and 7-9:30 p.m.",Events_data/Documents/Apr-13_Eventno_56_ScotchnSodaTheatreCarnivalShowTheLittleMermaid.txt,Events
What is the timing for the Dietrich College of Humanities and Social Sciences Brunch & Buggy?,Timings for Dietrich College of Humanities and Social Sciences Brunch & Buggy are 9:30 AM-12:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_13_DietrichCollegeofHumanitiesandSocialSciencesBrunchBuggy.txt,Events
Who can attend Dietrich College of Humanities and Social Sciences Brunch & Buggy?,Open to Dietrich College community.,Events_data/Documents/Apr-13_Eventno_13_DietrichCollegeofHumanitiesandSocialSciencesBrunchBuggy.txt,Events
Where is Dietrich College of Humanities and Social Sciences Brunch & Buggy taking place?,"Tent, Baker Hall Patio",Events_data/Documents/Apr-13_Eventno_13_DietrichCollegeofHumanitiesandSocialSciencesBrunchBuggy.txt,Events
Can you tell me more about the Dietrich College of Humanities and Social Sciences Brunch & Buggy?,"Join members of the Dietrich community, enjoy a light brunch and to see those races up close. We hope to see you there!  Note: Registration required. Walk-ins are welcome as space permits. No event fee. This event is open to the Dietrich community and their guests. ",Events_data/Documents/Apr-13_Eventno_13_DietrichCollegeofHumanitiesandSocialSciencesBrunchBuggy.txt,Events
What is the timing for the Mellon College of Science Buggy Watch Party?,Timings for Mellon College of Science Buggy Watch Party are 9:30 AM-11:30 AM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_14_MellonCollegeofScienceBuggyWatchParty.txt,Events
Who can attend Mellon College of Science Buggy Watch Party?,Open to the Mellon College of Science community.,Events_data/Documents/Apr-13_Eventno_14_MellonCollegeofScienceBuggyWatchParty.txt,Events
Where is Mellon College of Science Buggy Watch Party taking place?,"Studio A, 1st Floor, Hunt Library",Events_data/Documents/Apr-13_Eventno_14_MellonCollegeofScienceBuggyWatchParty.txt,Events
Can you tell me more about the Mellon College of Science Buggy Watch Party?,"Join the Mellon College of Science alumni, parents, students and friends for a Buggy watching party over coffee and light refreshments. All MCS alumni, parents, students and friends are invited.  Note: Registration required. Walk-ins are welcome as space permits. No event fee. This event is open to the MCS community.",Events_data/Documents/Apr-13_Eventno_14_MellonCollegeofScienceBuggyWatchParty.txt,Events
What is the timing for the Carnival Activities Tent?,Timings for Carnival Activities Tent are 11:00 AM-7:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_20_CarnivalActivitiesTent.txt,Events
Who can attend Carnival Activities Tent?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_20_CarnivalActivitiesTent.txt,Events
Where is Carnival Activities Tent taking place?,"Midway, The Cut",Events_data/Documents/Apr-13_Eventno_20_CarnivalActivitiesTent.txt,Events
Can you tell me more about the Carnival Activities Tent?,"The Activities Tent is #3 on the map.  Featuring entertainment and games for students, alumni, faculty and staff throughout the entire weekend. Sponsored by the Spring Carnival Committee and the CMU Alumni Association.  Activities include:  Face painter (11 a.m.-3 p.m.) Lunar Bots Demo (11 a.m.-7 p.m.) Photobooth with takeaway (11 a.m.-7 p.m.) Arcade games (11 a.m.-7 p.m.) Crafting with the Spring Carnival Committee (1-4 p.m.) Airbrush artist (3:30-7 p.m.) Balloon artist (3:30-7 p.m.)  Note: No registration required. No event fee. This event is open to students, faculty, staff and alumni. Parents: Check out the separate kidzone area for kid-focused fun and activities.  Weekend hours:  Thursday: 3-7 p.m. Friday & Saturday: 11 a.m.-7 p.m.",Events_data/Documents/Apr-13_Eventno_20_CarnivalActivitiesTent.txt,Events
What is the timing for the MechE Alumni Breakfast?,Timings for MechE Alumni Breakfast are 9:30 AM-11:30 AM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_12_MechEAlumniBreakfast.txt,Events
Who can attend MechE Alumni Breakfast?,Open to alumni and families of the MechE community.,Events_data/Documents/Apr-13_Eventno_12_MechEAlumniBreakfast.txt,Events
Where is MechE Alumni Breakfast taking place?,"Lobby, 1st Floor, Scaife Hall",Events_data/Documents/Apr-13_Eventno_12_MechEAlumniBreakfast.txt,Events
Can you tell me more about the MechE Alumni Breakfast?,"Mechanical Engineering alumni and their families are invited to join us in Scaife Hall to watch the Buggy races and enjoy breakfast pastries, coffee and community.  Note: Registration required. Walk-ins are welcome as space permits. No event fee. This event is open to the MechE community and their guests.",Events_data/Documents/Apr-13_Eventno_12_MechEAlumniBreakfast.txt,Events
What is the timing for the Scotch'n'Soda Theatre Carnival Show: The Little Mermaid?,Timings for Scotch'n'Soda Theatre Carnival Show: The Little Mermaid are 3:00 PM-5:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_46_ScotchnSodaTheatreCarnivalShowTheLittleMermaid.txt,Events
Who can attend Scotch'n'Soda Theatre Carnival Show: The Little Mermaid?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_46_ScotchnSodaTheatreCarnivalShowTheLittleMermaid.txt,Events
Where is Scotch'n'Soda Theatre Carnival Show: The Little Mermaid taking place?,"Rangos Ballroom, Cohon University Center",Events_data/Documents/Apr-13_Eventno_46_ScotchnSodaTheatreCarnivalShowTheLittleMermaid.txt,Events
Can you tell me more about the Scotch'n'Soda Theatre Carnival Show: The Little Mermaid?,"Come celebrate Carnival with Scotch'n'Soda Theatre, and join us for a performance under the sea! This year, Scotch'n'Soda is thrilled to present our production of Disney's The Little Mermaid! Adapted from the wildly popular animated film and Hans Christian Anderson's original fairytale, the musical follows Ariel, King Triton's youngest daughter, who wishes to explore the world up above and pursue the human Prince Eric. But the bargains and sea witches aren't all that they seem, and Ariel needs the help of her colorful friends, Flounder the fish, Scuttle the seagull and Sebastian the crab to restore order under the sea. Sing along with all of your favorite childhood classics, and come be a part of our world! Funded in part by the Student Activities Fee. Note: Disney's The Little Mermaid is presented through special arrangement with Music Theatre International (MTI). All authorized performance materials are also supplied by MTI.  Cost Tickets will be available online in March and at the door. Cost: $5 for students/faculty/staff; $10 for alumni and guests.  Weekend show times  Thursday: 7-9:30 p.m. Friday: 6-8:30 p.m. and 10 p.m.-12:30 a.m. Saturday: 3-5:30 p.m. and 7-9:30 p.m.",Events_data/Documents/Apr-13_Eventno_46_ScotchnSodaTheatreCarnivalShowTheLittleMermaid.txt,Events
"What is the timing for the Delta Upsilon Reception for Alumni, Family and Friends?","Timings for Delta Upsilon Reception for Alumni, Family and Friends are 8:30 PM-1:00 AM ET on 4/13/24 – 4/14/24.",Events_data/Documents/Apr-13_Eventno_57_DeltaUpsilonReceptionforAlumniFamilyandFriends.txt,Events
"Who can attend Delta Upsilon Reception for Alumni, Family and Friends?",Open to DU Community.,Events_data/Documents/Apr-13_Eventno_57_DeltaUpsilonReceptionforAlumniFamilyandFriends.txt,Events
"Where is Delta Upsilon Reception for Alumni, Family and Friends taking place?",The Oaklander,Events_data/Documents/Apr-13_Eventno_57_DeltaUpsilonReceptionforAlumniFamilyandFriends.txt,Events
"Can you tell me more about the Delta Upsilon Reception for Alumni, Family and Friends?","Reconnect with Delta Upsilon over heavy appetizers and drinks at private room at The Oaklander. This event is open to all DU alumni, family and friends. Food and drinks on your own.  Note: Registration required. Walk-ins are welcome if space permits. No event fee. Open to the DU community and guests.",Events_data/Documents/Apr-13_Eventno_57_DeltaUpsilonReceptionforAlumniFamilyandFriends.txt,Events
What is the timing for the Taste of Pittsburgh Food Truck Festival?,Timings for Taste of Pittsburgh Food Truck Festival are 11:00 AM-2:30 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_15_TasteofPittsburghFoodTruckFestival.txt,Events
Who can attend Taste of Pittsburgh Food Truck Festival?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_15_TasteofPittsburghFoodTruckFestival.txt,Events
Where is Taste of Pittsburgh Food Truck Festival taking place?,East/West Walkway,Events_data/Documents/Apr-13_Eventno_15_TasteofPittsburghFoodTruckFestival.txt,Events
Can you tell me more about the Taste of Pittsburgh Food Truck Festival?,Enjoy some of Pittsburgh's local food trucks on campus. Participating trucks will be listed in late March.  Note: No registration required. Pay on your own at food truck(s). This event is open to the entire CMU community and their guests.,Events_data/Documents/Apr-13_Eventno_15_TasteofPittsburghFoodTruckFestival.txt,Events
What is the timing for the Information Systems 40th Anniversary Celebration (Private event for IS community)?,Timings for Information Systems 40th Anniversary Celebration (Private event for IS community) are 12:00 PM-2:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_26_InformationSystems40thAnniversaryCelebrationPrivateeventforIScommunity.txt,Events
Who can attend Information Systems 40th Anniversary Celebration (Private event for IS community)?,Open to alumni and guests of the Information Systems community.,Events_data/Documents/Apr-13_Eventno_26_InformationSystems40thAnniversaryCelebrationPrivateeventforIScommunity.txt,Events
Where is Information Systems 40th Anniversary Celebration (Private event for IS community) taking place?,"Connan Room, 1st Floor, CUC",Events_data/Documents/Apr-13_Eventno_26_InformationSystems40thAnniversaryCelebrationPrivateeventforIScommunity.txt,Events
Can you tell me more about the Information Systems 40th Anniversary Celebration (Private event for IS community)?,IS alumni: Join us to celebrate 40 years of undergraduate information systems graduates at Carnegie Mellon University.  Note: Registration required. Walk-ins are welcome as space permits. No event fee. This event is open to the IS community and their guests.,Events_data/Documents/Apr-13_Eventno_26_InformationSystems40thAnniversaryCelebrationPrivateeventforIScommunity.txt,Events
What is the timing for the Buggy Alumni Association Information Tent?,Timings for Buggy Alumni Association Information Tent are 8:00 AM-12:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_2_BuggyAlumniAssociationInformationTent.txt,Events
Who can attend Buggy Alumni Association Information Tent?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_2_BuggyAlumniAssociationInformationTent.txt,Events
Where is Buggy Alumni Association Information Tent taking place?,Frew Street,Events_data/Documents/Apr-13_Eventno_2_BuggyAlumniAssociationInformationTent.txt,Events
Can you tell me more about the Buggy Alumni Association Information Tent?,Come by the Buggy Alumni Association tent during Sweepstakes races to meet your BAA officers and learn about our work.  Note: No registration required. No event fee. This event is open to the entire CMU community and their guests.,Events_data/Documents/Apr-13_Eventno_2_BuggyAlumniAssociationInformationTent.txt,Events
What is the timing for the Carnival Wellness Tent?,Timings for Carnival Wellness Tent are 11:00 AM-7:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_22_CarnivalWellnessTent.txt,Events
Who can attend Carnival Wellness Tent?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_22_CarnivalWellnessTent.txt,Events
Where is Carnival Wellness Tent taking place?,"Midway, The Cut",Events_data/Documents/Apr-13_Eventno_22_CarnivalWellnessTent.txt,Events
Can you tell me more about the Carnival Wellness Tent?,"Relax and breathe with calming activities, sessions, information and much more. Full schedule available in March. Sponsored by Wellness Initiatives and the CMU Alumni Association.  Note: No registration required. No event fee. This event is open to the entire CMU community and their guests.  Weekend hours:  Thursday: 3-7 p.m. Friday & Saturday: 11 a.m. to 7 p.m.",Events_data/Documents/Apr-13_Eventno_22_CarnivalWellnessTent.txt,Events
What is the timing for the Beta Sigma Corporation Annual Meeting?,Timings for Beta Sigma Corporation Annual Meeting are 1:00 PM-3:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_28_BetaSigmaCorporationAnnualMeeting.txt,Events
Who can attend Beta Sigma Corporation Annual Meeting?,Open to Beta Sigma Corporation community.,Events_data/Documents/Apr-13_Eventno_28_BetaSigmaCorporationAnnualMeeting.txt,Events
Where is Beta Sigma Corporation Annual Meeting taking place?,"Room A51 (Giant Eagle Auditorium), Baker Hall",Events_data/Documents/Apr-13_Eventno_28_BetaSigmaCorporationAnnualMeeting.txt,Events
Can you tell me more about the Beta Sigma Corporation Annual Meeting?,Join us for the annual meeting of the Beta Sigma Chapter of Pi Kappa Alpha with lunch included.  Note: Registration required. Walk-ins are welcome as space permits. No event fee. This event is open to the Beta Sigma Corporation community.,Events_data/Documents/Apr-13_Eventno_28_BetaSigmaCorporationAnnualMeeting.txt,Events
