Meta-Data
"In Semester Summer One(All) 2024, from the department of Architecture, the subject titled 'Undergraduate Internship' with Course ID 48490 and Section A offers 3.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Arscott located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Carnegie Mellon University-Wide Studies, the subject titled 'Collaborative Research through Projects:' with Course ID 99520 and Section NA offers VAR units. The Class meets Day not scheduled between NA and NA ET. Students attend lectures at the NA location,led by experienced instructor NA located in Building NA, Room None."
"In Semester Summer One(All) 2024, from the department of Carnegie Mellon University-Wide Studies, the subject titled 'Authoritarian Influence and Democracy: Lessons from around the World' with Course ID 99520 and Section B offers VAR units. The Class meets Wednesday between 11:00AM and 12:20PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Chin located in Building CMU, Room REMOTE."
"In Semester Summer One(All) 2024, from the department of Carnegie Mellon University-Wide Studies, the subject titled 'Collaborative Research through Projects:' with Course ID 99520 and Section NA offers VAR units. The Class meets Day not scheduled between NA and NA ET. Students attend lectures at the NA location,led by experienced instructor NA located in Building NA, Room None."
"In Semester Summer One(All) 2024, from the department of Carnegie Mellon University-Wide Studies, the subject titled 'Ghost Story & Shadow Play: Exploring Ancient Chinese Literature thru Digital Hum' with Course ID 99520 and Section C offers VAR units. The Class meets Monday Wednesday Friday between 09:30AM and 10:50AM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Liu, DeYoung located in Building CMU, Room REMOTE."
"In Semester Summer One(All) 2024, from the department of Carnegie Mellon University-Wide Studies, the subject titled 'Collaborative Research through Projects:' with Course ID 99520 and Section NA offers VAR units. The Class meets Day not scheduled between NA and NA ET. Students attend lectures at the NA location,led by experienced instructor NA located in Building NA, Room None."
"In Semester Summer One(All) 2024, from the department of Carnegie Mellon University-Wide Studies, the subject titled 'Skyglow: Where Have All the Stars Gone?' with Course ID 99520 and Section D offers VAR units. The Class meets Thursday between 07:00PM and 10:00PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Quick located in Building CMU, Room REMOTE."
"In Semester Summer One(All) 2024, from the department of Chemical Engineering, the subject titled 'Senior Research Project' with Course ID 06400 and Section A offers 3-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Laird located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Chemical Engineering, the subject titled 'Independent Study' with Course ID 06405 and Section A offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Laird located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Chemical Engineering, the subject titled 'Masters Chemical Engineering Project' with Course ID 06600 and Section R offers 1-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Laird located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Chemical Engineering, the subject titled 'Graduate Reading and Research' with Course ID 06803 and Section R offers 51836 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Laird located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Chemistry, the subject titled 'Study Abroad' with Course ID 09050 and Section S offers 0.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Stump located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Chemistry, the subject titled 'Modern Chemistry II' with Course ID 09106 and Section S offers 10.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 11:00AM and 12:20PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Sherwood located in Building DH, Room 2302."
"In Semester Summer One(All) 2024, from the department of Chemistry, the subject titled 'Modern Chemistry II' with Course ID 09106 and Section NA offers 10.0 units. The Class meets Tuesday between 02:00PM and 02:50PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor NA located in Building DH, Room 2302."
"In Semester Summer One(All) 2024, from the department of Chemistry, the subject titled 'Organic Chemistry I' with Course ID 09217 and Section S offers 9.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 09:30AM and 10:50AM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Silva located in Building DH, Room 2302."
"In Semester Summer One(All) 2024, from the department of Chemistry, the subject titled 'Independent Study Chemistry' with Course ID 09435 and Section S offers 1.0 - 12.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Stump located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Chemistry, the subject titled 'Undergraduate Research' with Course ID 09445 and Section S offers 3-18 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Stump located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Chemistry, the subject titled 'Chemical Research' with Course ID 09861 and Section R offers 0-99 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Noonan located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Chemistry, the subject titled 'Chemical Research' with Course ID 09861 and Section S offers 0-99 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Noonan located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Chemistry, the subject titled 'Doctoral Dissertation' with Course ID 09871 and Section S offers 5.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Noonan located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Chemistry, the subject titled 'Internship:' with Course ID 09990 and Section NA offers 0-99 units. The Class meets Day not scheduled between NA and NA ET. Students attend lectures at the NA location,led by experienced instructor NA located in Building NA, Room None."
"In Semester Summer One(All) 2024, from the department of Chemistry, the subject titled 'TBA' with Course ID 09990 and Section S offers 0-99 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Noonan located in Building TBA, Room None."
